URL,Price From,Price To,Image URL,Location,Area From,Area To,Description,Agency Name,Contact Phone,Contact Email
https://www.athome.lu/vente/appartement/erpeldange-sur-sure/id-8741010.html,696448,,https://i1.static.athome.eu/images/annonces2/image_/29/06/58/e3227bdf3f1c2b9a1d9fd5ef797192a9611e9ca7.jpg,Erpeldange-sur-Sûre,76,,"DescriptionCe bien se trouve dans cette RésidenceSITUATION La résidence « HEIRENSBIERG » se situe à Erpeldange- sur-Sûre, 6/8, rue Dr Louise Welter dans le nouveau lotissement « In der mittelsten Gewan ». Elle sera implantée sur un terrain de 28,58 ares. ENVIRONS Erpeldange-sur-Sûre est un village calme situé à l'intersection de l'Oesling et du Gutland au nord-est du pays. La commune d'Erpeldange-sur-Sûre est composée de trois localités: Erpeldange/Sûre, Ingeldorf et Burden. La commune appartient au canton de Diekirch et fait partie intégrante de l'ensemble urbain appelé « Nordstad » qui se compose ensemble avec les communes Bettendorf, Colmar-Berg, Diekirch, Ettelbruck et Schieren. Cette région est considérée comme le troisième pôle de développement du Grand-Duché, aux côtés des villes de Luxembourg et d'Esch-sur-Alzette. Dans le centre d'Erpeldange-sur-Sûre, on trouve plusieurs petits magasins et restaurants. À Ingeldorf (9 minutes en voiture) sont plusieurs grands supermarchés, des magasins de vêtements, une pharmacie, des magasins d'électroménager et de meubles ainsi que divers ateliers de voitures. À Diekirch (6 minutes en voiture), vous trouverez une grande variété de restaurants et cafés ainsi qu'un cinéma. Le Centre Hospitalier du Nord à Ettelbruck est à seulement 8 minutes en voiture. Erpeldange-sur-Sûre offre un certain nombre d'activités sportives. La ville dispose d'un centre sportif et culturel, d'un terrain de football et d'un court detennis. À l'étang de pêche « Étang de Mechelsbach », vous pourrez passer une journée de détente à pêcher. On y trouve également un petit restaurant. Le château d'Erpeldange-sur-Sûre a été construit au 12e siècle comme un château-fort d'eau. Le château a temporairement été utilisé en tant qu'une église, aujourd'hui il abrite l'administration municipale. La région autour d'Erpeldange-sur-Sûre est un paradis pour les randonneurs. Au total, 34 circuits de randonnée et 16 pistes cyclables traversent la région et vous invitent à l'explorer. L'accès direct à la route du Nord A7 permet de se rendre au Kirchberg en seulement 30 minutes. Les villes d'Ettelbruck et Diekirch ne sont qu'à 10 respectivement 6 minutes en voiture. MOBILITÉ Le Nordstadbus a été créé pour développer la mobilité entre les communes de la « Nordstad ». De Colmar-Berg jusqu'à Moestroff en passant par Warken et Erpeldange-sur-Sûre, deux lignes de bus effectuent des trajets réguliers entre le sud et le nord de la « Nordstad ». La ligne 512 relie Moestroff à Warken via Bettendorf, Gilsdorf, Diekirch, Ingeldorf et Erpeldange- sur-Sûre. Les arrêts de bus « Beim Schlass » et « An der Gewan » se trouvent à proximité immédiate et sont desservis par les lignes de bus 518, 543, 550 et 552 et avec une fréquence d'environ 60 minutes. - Ligne 518: Diekirch ? Ettelbruck ? Vichten ? Redange - Ligne 543: Ettelbruck ? Consthum - Ligne 550: Diekirch ? Ettelbruck ? Schlindermanderscheid? Schinker - Ligne 552: Diekirch ? Ettelbruck ? Consthum La Ville d'Erpeldange-sur-Sûre participe à la mise en place d'un service eMovin proposant des pédelecs (vélos à assistance électrique) et des voitures en mode partage. La gare la plus proche se trouve à Ettelbruck (environ 1,5 km de la résidence) et est desservie par la ligne 10 du réseau des Chemins de fer luxembourgeois (CFL), qui relie la ville de Luxembourg à Troisvierges. ÉCOLES Le « Schoulzentrum Ierpeldeng » dans la rue Michel Kremer est une école fondamentale pour les cycles 1-4. La Maison Relais « Sauerschlass Ierpeldeng » est située au premier étage et accueille les enfants de 3 à 12 ans. Les villes Ettelbruck et Diekirch disposent de plusieurs écoles secondaires: - Lycée classique de Diekirch - Norstad Lycée - École d'Hôtellerie et de Tourisme de Luxembourg - Lycée Technique d'Ettelbruck - Lycée Technique Agricole - Lycée Technique pour Professions de Santé CONSTRUCTION En façade principale se trouvent les entrées pour piétons et à l'arrière l'accès au garage commun. La résidence comporte un sous-sol, un rez-de-chaussée et deux étages. Au sous-sol nous retrouvons les emplacements privatifs, les caves, les locaux communs et autres locaux techniques. Les étages et le rez-de-chaussée sont réservés à l‘habitation ou toute destination admise par les règlements administratifs afférents. CONSCIENCE ENVIRONNEMENTALE Dans le contexte actuel du développement durable ainsi que de l'économie de l'énergie et de son fort renchérissement nous avons opté pour une construction des habitations suivant le standard énergétique « NZEB » (Nearly Zero Energy Building) ? Règlement grand-ducal modifié du 30 novembre 2007 concernant la performance énergétique des bâtiments d'habitation. La construction et la conception architecturale, la finition de qualité ainsi que l'isolation thermique et phonique, garantissent à tout investisseur une stabilité assurée du capital engagé et un rendement adéquat certain. DISTANCES Schoulzentrum Ierpeldeng 700 m Cactus Ingeldorf 2,2 km Gare d'Ettelbruck 4,4 km Gare de Diekirch 4,7 km Étangs de Mechelsbaach 2,5 km Lycée Technique d'Ettelbruck 2,5 km Lycée Classique de Diekirch 4,6 km Ciné Scala Diekirch 4,4 km Centre Hospitalier du Nord 2,9 km Luxembourg-Ville 37 km Aéroport 35,9 km Réf. A-1-11 HEIRENSBIERG 1908 RKVoir toutDemander plus d'infosRéf atHome 8741010Réf Agence A-1-11 HEIRENSBIERG 1908 RK",CALTEUX SERGE IMMOBILIER,129223330586581,support@athome.lu
https://www.athome.lu/vente/appartement/erpeldange-sur-sure/id-8741008.html,387654,,https://i1.static.athome.eu/images/annonces2/image_/09/06/58/8b3cc1194bce4724fe7e5697ad210a79078ba366.jpg,Erpeldange-sur-Sûre,36,,"DescriptionCe bien se trouve dans cette RésidenceSITUATION La résidence « HEIRENSBIERG » se situe à Erpeldange- sur-Sûre, 6/8, rue Dr Louise Welter dans le nouveau lotissement « In der mittelsten Gewan ». Elle sera implantée sur un terrain de 28,58 ares. ENVIRONS Erpeldange-sur-Sûre est un village calme situé à l'intersection de l'Oesling et du Gutland au nord-est du pays. La commune d'Erpeldange-sur-Sûre est composée de trois localités: Erpeldange/Sûre, Ingeldorf et Burden. La commune appartient au canton de Diekirch et fait partie intégrante de l'ensemble urbain appelé « Nordstad » qui se compose ensemble avec les communes Bettendorf, Colmar-Berg, Diekirch, Ettelbruck et Schieren. Cette région est considérée comme le troisième pôle de développement du Grand-Duché, aux côtés des villes de Luxembourg et d'Esch-sur-Alzette. Dans le centre d'Erpeldange-sur-Sûre, on trouve plusieurs petits magasins et restaurants. À Ingeldorf (9 minutes en voiture) sont plusieurs grands supermarchés, des magasins de vêtements, une pharmacie, des magasins d'électroménager et de meubles ainsi que divers ateliers de voitures. À Diekirch (6 minutes en voiture), vous trouverez une grande variété de restaurants et cafés ainsi qu'un cinéma. Le Centre Hospitalier du Nord à Ettelbruck est à seulement 8 minutes en voiture. Erpeldange-sur-Sûre offre un certain nombre d'activités sportives. La ville dispose d'un centre sportif et culturel, d'un terrain de football et d'un court detennis. À l'étang de pêche « Étang de Mechelsbach », vous pourrez passer une journée de détente à pêcher. On y trouve également un petit restaurant. Le château d'Erpeldange-sur-Sûre a été construit au 12e siècle comme un château-fort d'eau. Le château a temporairement été utilisé en tant qu'une église, aujourd'hui il abrite l'administration municipale. La région autour d'Erpeldange-sur-Sûre est un paradis pour les randonneurs. Au total, 34 circuits de randonnée et 16 pistes cyclables traversent la région et vous invitent à l'explorer. L'accès direct à la route du Nord A7 permet de se rendre au Kirchberg en seulement 30 minutes. Les villes d'Ettelbruck et Diekirch ne sont qu'à 10 respectivement 6 minutes en voiture. MOBILITÉ Le Nordstadbus a été créé pour développer la mobilité entre les communes de la « Nordstad ». De Colmar-Berg jusqu'à Moestroff en passant par Warken et Erpeldange-sur-Sûre, deux lignes de bus effectuent des trajets réguliers entre le sud et le nord de la « Nordstad ». La ligne 512 relie Moestroff à Warken via Bettendorf, Gilsdorf, Diekirch, Ingeldorf et Erpeldange- sur-Sûre. Les arrêts de bus « Beim Schlass » et « An der Gewan » se trouvent à proximité immédiate et sont desservis par les lignes de bus 518, 543, 550 et 552 et avec une fréquence d'environ 60 minutes. - Ligne 518: Diekirch ? Ettelbruck ? Vichten ? Redange - Ligne 543: Ettelbruck ? Consthum - Ligne 550: Diekirch ? Ettelbruck ? Schlindermanderscheid? Schinker - Ligne 552: Diekirch ? Ettelbruck ? Consthum La Ville d'Erpeldange-sur-Sûre participe à la mise en place d'un service eMovin proposant des pédelecs (vélos à assistance électrique) et des voitures en mode partage. La gare la plus proche se trouve à Ettelbruck (environ 1,5 km de la résidence) et est desservie par la ligne 10 du réseau des Chemins de fer luxembourgeois (CFL), qui relie la ville de Luxembourg à Troisvierges. ÉCOLES Le « Schoulzentrum Ierpeldeng » dans la rue Michel Kremer est une école fondamentale pour les cycles 1-4. La Maison Relais « Sauerschlass Ierpeldeng » est située au premier étage et accueille les enfants de 3 à 12 ans. Les villes Ettelbruck et Diekirch disposent de plusieurs écoles secondaires: - Lycée classique de Diekirch - Norstad Lycée - École d'Hôtellerie et de Tourisme de Luxembourg - Lycée Technique d'Ettelbruck - Lycée Technique Agricole - Lycée Technique pour Professions de Santé CONSTRUCTION En façade principale se trouvent les entrées pour piétons et à l'arrière l'accès au garage commun. La résidence comporte un sous-sol, un rez-de-chaussée et deux étages. Au sous-sol nous retrouvons les emplacements privatifs, les caves, les locaux communs et autres locaux techniques. Les étages et le rez-de-chaussée sont réservés à l‘habitation ou toute destination admise par les règlements administratifs afférents. CONSCIENCE ENVIRONNEMENTALE Dans le contexte actuel du développement durable ainsi que de l'économie de l'énergie et de son fort renchérissement nous avons opté pour une construction des habitations suivant le standard énergétique « NZEB » (Nearly Zero Energy Building) ? Règlement grand-ducal modifié du 30 novembre 2007 concernant la performance énergétique des bâtiments d'habitation. La construction et la conception architecturale, la finition de qualité ainsi que l'isolation thermique et phonique, garantissent à tout investisseur une stabilité assurée du capital engagé et un rendement adéquat certain. DISTANCES Schoulzentrum Ierpeldeng 700 m Cactus Ingeldorf 2,2 km Gare d'Ettelbruck 4,4 km Gare de Diekirch 4,7 km Étangs de Mechelsbaach 2,5 km Lycée Technique d'Ettelbruck 2,5 km Lycée Classique de Diekirch 4,6 km Ciné Scala Diekirch 4,4 km Centre Hospitalier du Nord 2,9 km Luxembourg-Ville 37 km Aéroport 35,9 km Réf agence : A-0-06 HEIRENSBIERG 1908 RKVoir toutDemander plus d'infosRéf atHome 8741008Réf Agence A-0-06 HEIRENSBIERG 1908 RK",CALTEUX SERGE IMMOBILIER,129223330586581,support@athome.lu
https://www.athome.lu/vente/appartement/erpeldange-sur-sure/id-8741009.html,416877,,https://i1.static.athome.eu/images/annonces2/image_/19/06/58/ee4df5e9ea5105f25b9c95ef8519564cc4a51596.jpg,Erpeldange-sur-Sûre,41,,"DescriptionCe bien se trouve dans cette RésidenceSITUATION La résidence « HEIRENSBIERG » se situe à Erpeldange- sur-Sûre, 6/8, rue Dr Louise Welter dans le nouveau lotissement « In der mittelsten Gewan ». Elle sera implantée sur un terrain de 28,58 ares. ENVIRONS Erpeldange-sur-Sûre est un village calme situé à l'intersection de l'Oesling et du Gutland au nord-est du pays. La commune d'Erpeldange-sur-Sûre est composée de trois localités: Erpeldange/Sûre, Ingeldorf et Burden. La commune appartient au canton de Diekirch et fait partie intégrante de l'ensemble urbain appelé « Nordstad » qui se compose ensemble avec les communes Bettendorf, Colmar-Berg, Diekirch, Ettelbruck et Schieren. Cette région est considérée comme le troisième pôle de développement du Grand-Duché, aux côtés des villes de Luxembourg et d'Esch-sur-Alzette. Dans le centre d'Erpeldange-sur-Sûre, on trouve plusieurs petits magasins et restaurants. À Ingeldorf (9 minutes en voiture) sont plusieurs grands supermarchés, des magasins de vêtements, une pharmacie, des magasins d'électroménager et de meubles ainsi que divers ateliers de voitures. À Diekirch (6 minutes en voiture), vous trouverez une grande variété de restaurants et cafés ainsi qu'un cinéma. Le Centre Hospitalier du Nord à Ettelbruck est à seulement 8 minutes en voiture. Erpeldange-sur-Sûre offre un certain nombre d'activités sportives. La ville dispose d'un centre sportif et culturel, d'un terrain de football et d'un court detennis. À l'étang de pêche « Étang de Mechelsbach », vous pourrez passer une journée de détente à pêcher. On y trouve également un petit restaurant. Le château d'Erpeldange-sur-Sûre a été construit au 12e siècle comme un château-fort d'eau. Le château a temporairement été utilisé en tant qu'une église, aujourd'hui il abrite l'administration municipale. La région autour d'Erpeldange-sur-Sûre est un paradis pour les randonneurs. Au total, 34 circuits de randonnée et 16 pistes cyclables traversent la région et vous invitent à l'explorer. L'accès direct à la route du Nord A7 permet de se rendre au Kirchberg en seulement 30 minutes. Les villes d'Ettelbruck et Diekirch ne sont qu'à 10 respectivement 6 minutes en voiture. MOBILITÉ Le Nordstadbus a été créé pour développer la mobilité entre les communes de la « Nordstad ». De Colmar-Berg jusqu'à Moestroff en passant par Warken et Erpeldange-sur-Sûre, deux lignes de bus effectuent des trajets réguliers entre le sud et le nord de la « Nordstad ». La ligne 512 relie Moestroff à Warken via Bettendorf, Gilsdorf, Diekirch, Ingeldorf et Erpeldange- sur-Sûre. Les arrêts de bus « Beim Schlass » et « An der Gewan » se trouvent à proximité immédiate et sont desservis par les lignes de bus 518, 543, 550 et 552 et avec une fréquence d'environ 60 minutes. - Ligne 518: Diekirch ? Ettelbruck ? Vichten ? Redange - Ligne 543: Ettelbruck ? Consthum - Ligne 550: Diekirch ? Ettelbruck ? Schlindermanderscheid? Schinker - Ligne 552: Diekirch ? Ettelbruck ? Consthum La Ville d'Erpeldange-sur-Sûre participe à la mise en place d'un service eMovin proposant des pédelecs (vélos à assistance électrique) et des voitures en mode partage. La gare la plus proche se trouve à Ettelbruck (environ 1,5 km de la résidence) et est desservie par la ligne 10 du réseau des Chemins de fer luxembourgeois (CFL), qui relie la ville de Luxembourg à Troisvierges. ÉCOLES Le « Schoulzentrum Ierpeldeng » dans la rue Michel Kremer est une école fondamentale pour les cycles 1-4. La Maison Relais « Sauerschlass Ierpeldeng » est située au premier étage et accueille les enfants de 3 à 12 ans. Les villes Ettelbruck et Diekirch disposent de plusieurs écoles secondaires: - Lycée classique de Diekirch - Norstad Lycée - École d'Hôtellerie et de Tourisme de Luxembourg - Lycée Technique d'Ettelbruck - Lycée Technique Agricole - Lycée Technique pour Professions de Santé CONSTRUCTION En façade principale se trouvent les entrées pour piétons et à l'arrière l'accès au garage commun. La résidence comporte un sous-sol, un rez-de-chaussée et deux étages. Au sous-sol nous retrouvons les emplacements privatifs, les caves, les locaux communs et autres locaux techniques. Les étages et le rez-de-chaussée sont réservés à l‘habitation ou toute destination admise par les règlements administratifs afférents. CONSCIENCE ENVIRONNEMENTALE Dans le contexte actuel du développement durable ainsi que de l'économie de l'énergie et de son fort renchérissement nous avons opté pour une construction des habitations suivant le standard énergétique « NZEB » (Nearly Zero Energy Building) ? Règlement grand-ducal modifié du 30 novembre 2007 concernant la performance énergétique des bâtiments d'habitation. La construction et la conception architecturale, la finition de qualité ainsi que l'isolation thermique et phonique, garantissent à tout investisseur une stabilité assurée du capital engagé et un rendement adéquat certain. DISTANCES Schoulzentrum Ierpeldeng 700 m Cactus Ingeldorf 2,2 km Gare d'Ettelbruck 4,4 km Gare de Diekirch 4,7 km Étangs de Mechelsbaach 2,5 km Lycée Technique d'Ettelbruck 2,5 km Lycée Classique de Diekirch 4,6 km Ciné Scala Diekirch 4,4 km Centre Hospitalier du Nord 2,9 km Luxembourg-Ville 37 km Aéroport 35,9 km Réf. A-1-09 HEIRENSBIERG 1908 RKVoir toutDemander plus d'infosRéf atHome 8741009Réf Agence A-1-09 HEIRENSBIERG 1908 RK",CALTEUX SERGE IMMOBILIER,129223330586581,support@athome.lu
https://www.athome.lu/vente/?tr=buy&page=278,165000,,https://i1.static.athome.eu/images/annonces2/image_//ce/1a/a7/e8ba595d0902bf2e1d5c3e39e9119aa18c87b1be.jpg,Thionville (FR),,,"nouveau à Luxembourg , plus de 350 maisons et plans disponibles, à partir de 300.000€ clef en main TEL: 621188 126",,127627727827928,opencengiz@gmail.com
https://www.athome.lu/vente/appartement/uckange/id-8115857.html,145000,,https://i1.static.athome.eu/images/annonces2/image_/19/6d/b7/481b7339fda4437dbd9b3c8a40a891fb1132de00.jpg,Uckange (FR),50,,"DescriptionUCKANGE - CONFLUENCE. UCKANGE : Résidence CONFLUENCE A Uckange, situé à proximité des commerces et de la gare, venez découvrir le nouveau projet « CONFLUENCE », composé de 35 appartements du F2 au F3, fonctionnels et aux prestations de qualités. Ils sauront vous séduire par leurs prestations soignées, vous garantissant un projet immobilier en toute sérénité ainsi qu'un lieu idéal pour la famille. Personnalisation complète possible ! Prestations haut de gamme : carrelage moderne, interphone - visiophone, porte d'entrée blindée, portes intérieur haut de gamme, volets motorisés, double vitrage pvc, WC suspendu, chauffage gaz par le sol... Pour plus de renseignements : OPEN IMMOBILIER 22, avenue Albert 1er - 57100 THIONVILLE Tél. : 03 82 54 73 57 www.open57.fr Renseignements : OPEN Immobilier - www.open57.fr - Tél : 03 82 54 73 57Voir toutDemander plus d'infosRéf atHome 8115857Réf Agence 5455 / CONFLUENCE15A",Open Immobilier,03 82 54 73 57,support@athome.lu
https://www.athome.lu/vente/projet-neuf/lotissement/erpeldange-2508-rk-erpeldange-sur-sure/id-8749760.html,435476,1256000,https://i1.static.athome.eu/images/annonces2/image_/0c/28/58/884716f3029dacbbb05bc38fb1bc641442dabb6a.jpg,Erpeldange-sur-Sûre,304,,"Description- Maisons unifamiliales jumelées, jumelées/garage et en bande Lots 4A.1 / 4A.2, 4A.3 / 4A.4, 4A.5 / 4A.6, 10.14 / 10.15 - Terrains de 1,76 à 5,84 ares avec contrat de construction - Lots 10.12 / 10.13: Futures maisons témoins ****************************************************** SITUATION Le lotissement «?In der mittelsten Gewan?» se situe à Erpeldange-­sur-Sûre entre la «Porte des Ardennes» et la «rue Laduno». ENVIRONS Erpeldange-sur-Sûre est un village calme situé à l'intersection de l'Oesling et du Gutland au nord-est du pays. La commune d'Erpeldange-sur-Sûre est composée de trois localités : Erpeldange/Sûre, Ingeldorf et Burden. La commune appartient au canton de Diekirch et fait partie intégrante de l'ensemble urbain appelé «?Nordstad?» qui se compose ensemble avec les communes Bettendorf, Colmar-Berg, Diekirch, Ettelbruck et Schieren. Cette région est considérée comme le troisième pôle de développement du Grand-Duché, aux côtés des villes de Luxembourg et d'Esch-sur-Alzette. Dans le centre d'Erpeldange-sur-Sûre, on trouve plusieurs petits magasins et restaurants. À Ingeldorf (9 minutes en voiture) sont plusieurs grands supermarchés, des magasins de vêtements, une pharmacie, des magasins d'électroménager et de meubles ainsi que divers ateliers de voitures. À Diekirch (6 minutes en voiture), vous trouverez une grande variété de restaurants et cafés ainsi qu'un cinéma. Le Centre Hospitalier du Nord à Ettelbruck est à seulement 8 minutes en voiture. Erpeldange-sur-Sûre offre un certain nombre d'activités sportives. La ville dispose d'un centre sportif et culturel, d'un terrain de football et d'un court de tennis. À l'étang de pêche «?Étang de Mechelsbach?», vous pourrez passer une journée de détente à pêcher. On y trouve également un petit restaurant. Le château d'Erpeldange-sur-Sûre a été construit au 12e siècle comme un château-fort d'eau. Le château a temporairement été utilisé en tant qu'une église, aujourd'hui il abrite l'administration municipale. La région autour d'Erpeldange-sur-Sûre est un paradis pour les randonneurs. Au total, 34 circuits de randonnée et 16 pistes cyclables traversent la région et vous invitent à l'explorer. L'accès direct à la route du Nord A7 permet de se rendre au Kirchberg en seulement 30 minutes. Les villes d'Ettelbruck et Diekirch ne sont qu'à 10 respectivement 6 minutes en voiture. MOBILITE Le Nordstadbus a été créé pour développer la mobilité entre les communes de la «?Nordstad?». De Colmar-Berg jusqu'à Moestroff en passant par Warken et Erpeldange-sur-Sûre, deux lignes de bus effectuent des trajets réguliers entre le sud et le nord de la «?Nordstad?». La ligne 512 relie Moestroff à Warken via Bettendorf, Gilsdorf, Diekirch, Ingeldorf et Erpeldange-sur-Sûre. Les arrêts de bus «?Beim Schlass?» et «?An der Gewan?» se trouvent à proximité immédiate et sont desservis par les lignes de bus 518, 543, 550 et 552 et avec une fréquence d'environ 60 minutes. Ligne 518: Diekirch ? Ettelbruck ? Vichten ? Redange Ligne 543: Ettelbruck ? Consthum Ligne 550: Diekirch ? Ettelbruck ? Schlindermanderscheid ? Schinker Ligne 552: Diekirch ? Ettelbruck ? Consthum La gare la plus proche se trouve à Ettelbruck (environ 1,5 km de la résidence) et est desservie par la ligne 10 du réseau des Chemins de fer luxembourgeois (CFL), qui relie la ville de Luxembourg à Troisvierges. ECOLES Le «?Schoulzentrum Ierpeldeng?» dans la rue Michel Kremer est une école fondamentale pour les cycles 1-4. La Maison Relais «?Sauerschlass Ierpeldeng?» est située au premier étage et accueille les enfants de 3 à 12 ans. Les villes Ettelbruck et Diekirch disposent de plusieurs écoles secondaires : Lycée classique de Diekirch Norstad Lycée École d'Hôtellerie et de Tourisme de Luxembourg Lycée Technique d'Ettelbruck Lycée Technique Agricole Lycée Technique pour Professions de Santé DISTANCES Schoulzentrum Ierpeldeng: 700 m Cactus Ingeldorf: 2,2km Gare d'Ettelbruck: 4,4 km Gare de Diekirch: 4,7 km Étangs de Mechelsbaach: 2,5 km Lycée Technique d'Ettelbruck: 2,5 km Lycée Classique de Diekirch: 4,6 km Ciné Scala Diekirch: 4,4 km Centre Hospitalier du Nord: 2,9 km Luxembourg-Ville: 37 km Aéroport: 35,9 km Réf. agence : ERPELDANGE 2508 RKVoir toutDemander plus d'infosRéf atHome 8749760Réf Agence ERPELDANGE 2508 RK",CALTEUX SERGE IMMOBILIER,129223330586581,support@athome.lu
https://www.athome.lu/vente/maison/erpeldange-sur-sure/id-8749768.html,1106000,,https://i1.static.athome.eu/images/annonces2/image_/8c/28/58/77a8686ede8a298be30a4689b2348980dc5ea71a.jpg,Erpeldange-sur-Sûre,246,,"DescriptionCe bien se trouve dans ce LotissementA Erpeldange-sur-Sûre, maison unifamiliale jumelée d'une surface habitable de 201 m2 et totale de 246 m2 sur un terrain de 5.38 ares La maison se compose comme suit: - Au rez-de-chaussée: hall d'entrée, cuisine ouverte sur séjour/salle à manger avec accès aux terrasses et au jardin, débarras, WC séparé, buanderie/local technique, carport pour 2 voitures - Au 1ère étage : hall de nuit, 4 chambres à coucher dont une suite parentale avec coin dressing et salle de douche privative, salle de bain, - Combles aménageables de 78 m2 Les plans peuvent être modifiés selon vos souhaits. Classe énergétique : AAA PRIX : 1.106.000 TTC 3% Plus d'informations au +352 26 29 68 08. Réf. agence : 10.15 ERPELDANGE 2508 RKVoir toutDemander plus d'infosRéf atHome 8749768Réf Agence 10.15 ERPELDANGE 2508 RK",CALTEUX SERGE IMMOBILIER,+352 26 29 68 08,support@athome.lu
https://www.athome.lu/vente/maison/erpeldange-sur-sure/id-8749769.html,997000,,https://i1.static.athome.eu/images/annonces2/image_/9c/28/58/d71ee769e6d8a006e6af4611c1c8594cedb34c92.jpg,Erpeldange-sur-Sûre,241,,"DescriptionCe bien se trouve dans ce LotissementA Erpeldange-sur-Sûre, maison unifamiliale jumelée par le garage d'une surface habitable de 186 m2 et totale de 241 m2 sur un terrain de 5.45 ares La maison se compose comme suit: - Au rez-de-chaussée: hall d'entrée, cuisine ouverte sur séjour/salle à manger avec accès à la terrasse et au jardin, débarras, WC séparé, local compteurs/buanderie, carport pour 2 voitures - Au 1ère étage : hall de nuit, 4 chambres à coucher dont une suite parentale avec dressing et salle de douche privative, salle de bain, - Combles aménageables Les plans peuvent être modifiés selon vos souhaits. Classe énergétique : AAA PRIX : 997.000 TTC 3% Plus d'informations au +352 26 29 68 08. Réf agence 4A.1 ERPELDANGE 2508 RKVoir toutDemander plus d'infosRéf atHome 8749769Réf Agence 4A.1 ERPELDANGE 2508 RK",CALTEUX SERGE IMMOBILIER,+352 26 29 68 08,support@athome.lu
https://www.athome.lu/vente/maison/erpeldange-sur-sure/id-8749770.html,1151000,,https://i1.static.athome.eu/images/annonces2/image_/ac/28/58/df750079338241ae0512ef4ff9e5bf71609d6c24.jpg,Erpeldange-sur-Sûre,246,,"DescriptionCe bien se trouve dans ce LotissementA Erpeldange-sur-Sûre, maison unifamiliale jumelée d'une surface habitable de 201 m2 et totale de 246 m2 sur un terrain de 5.38 ares La maison se compose comme suit: - Au rez-de-chaussée: hall d'entrée, cuisine ouverte sur séjour/salle à manger avec accès aux terrasses et au jardin, débarras, WC séparé, buanderie/local technique, garage pour 1 voiture et carport pour 1 voiture - Au 1ère étage : hall de nuit, 4 chambres à coucher dont une suite parentale avec coin dressing et salle de douche privative, salle de bain, - Combles aménageables de 78 m2 Les plans peuvent être modifiés selon vos souhaits. Classe énergétique : AAA PRIX : 1.151.000 TTC 3% Plus d'informations au +352 26 29 68 08. Réf. agence : 10.14 GGE ERPELDANGE 2508 RKVoir toutDemander plus d'infosRéf atHome 8749770Réf Agence 10.14 GGE ERPELDANGE 2508 RK",CALTEUX SERGE IMMOBILIER,+352 26 29 68 08,support@athome.lu
https://www.athome.lu/vente/maison/erpeldange-sur-sure/id-8749771.html,1151000,,https://i1.static.athome.eu/images/annonces2/image_/bc/28/58/bbfc1131bf91d31aaeb9e2315910fa773bf8fdfb.jpg,Erpeldange-sur-Sûre,246,,"DescriptionCe bien se trouve dans ce LotissementA Erpeldange-sur-Sûre, maison unifamiliale jumelée d'une surface habitable de 201 m2 et totale de 246 m2 sur un terrain de 5.38 ares La maison se compose comme suit: - Au rez-de-chaussée: hall d'entrée, cuisine ouverte sur séjour/salle à manger avec accès aux terrasses et au jardin, débarras, WC séparé, buanderie/local technique, garage pour 1 voiture et carport pour 1 voiture - Au 1ère étage : hall de nuit, 4 chambres à coucher dont une suite parentale avec coin dressing et salle de douche privative, salle de bain, - Combles aménageables de 78 m2 Les plans peuvent être modifiés selon vos souhaits. Classe énergétique : AAA PRIX : 1.151.000 TTC 3% Plus d'informations au +352 26 29 68 08. Réf. agence : 10.15 GGE ERPELDANGE 2508 RKVoir toutDemander plus d'infosRéf atHome 8749771Réf Agence 10.15 GGE ERPELDANGE 2508 RK",CALTEUX SERGE IMMOBILIER,+352 26 29 68 08,support@athome.lu
https://www.athome.lu/vente/maison/erpeldange-sur-sure/id-8749772.html,1134000,,https://i1.static.athome.eu/images/annonces2/image_/cc/28/58/a02028ca4ff2a032f0aa1e2b5f1409fd51d61028.jpg,Erpeldange-sur-Sûre,292,,"DescriptionCe bien se trouve dans ce LotissementA Erpeldange-sur-Sûre, maison unifamiliale jumelée par le garage d'une surface habitable de 179 m2 et totale de 292 m2 sur un terrain de 4.18 ares La maison se compose comme suit: - Au rez-de-chaussée: hall d'entrée, cuisine ouverte sur séjour/salle à manger avec accès à la terrasse et au jardin, réserve, chambre d'amis/bureau, WC séparé, buanderie, garage pour 2 voitures - Au 1ère étage : hall de nuit, 4 chambres à coucher dont une suite parentale avec dressing et salle de douche privative, salle de bain, - Combles aménageables, local technique Les plans peuvent être modifiés selon vos souhaits. Classe énergétique : AAA+ PRIX : 1.134.000 TTC 3% Plus d'informations au +352 26 29 68 08. Réf agence : 9A.2 ERPELDANGE 2508 RKVoir toutDemander plus d'infosRéf atHome 8749772Réf Agence 9A.2 ERPELDANGE 2508 RK",CALTEUX SERGE IMMOBILIER,+352 26 29 68 08,support@athome.lu
